timestamp,contact_1,contact_2,contact_3,contact_4
1741261520.438125,56,16,17,40
1741261520.4401152,56,16,17,40
1741261520.4421225,56,16,17,40
1741261520.4441068,56,16,17,40
1741261520.4461725,56,16,17,40
1741261520.4481664,57,16,17,39
1741261520.450162,57,16,17,39
1741261520.4521585,57,16,17,39
1741261520.454154,57,16,17,40
1741261520.4561434,57,16,17,40
1741261520.4581275,58,16,17,40
1741261520.4601243,58,16,17,40
1741261520.4621108,58,16,17,40
1741261520.4660754,58,16,17,40
1741261520.4665165,58,16,17,40
1741261520.4681203,58,16,17,40
1741261520.470129,58,16,17,40
1741261520.4721274,58,16,17,40
1741261520.4741306,58,16,17,40
1741261520.4761758,58,16,17,40
1741261520.4781427,58,16,17,41
1741261520.480131,58,16,17,41
1741261520.4821599,58,16,17,41
1741261520.4841483,58,16,17,41
1741261520.486141,58,16,17,41
1741261520.4881399,58,16,17,41
1741261520.4901547,57,16,17,42
1741261520.4921362,57,16,17,42
1741261520.4941401,57,16,17,42
1741261520.4961286,57,16,17,42
1741261520.4981258,57,16,17,42
1741261520.5001235,57,16,17,42
1741261520.502117,58,16,17,43
1741261520.5041218,58,16,17,43
1741261520.5061505,58,16,17,43
1741261520.508175,58,16,17,42
1741261520.5102067,58,16,17,42
1741261520.51286,58,16,17,42
1741261520.5141706,58,16,17,42
1741261520.5161562,58,16,17,42
1741261520.5181634,58,16,17,43
1741261520.520152,57,16,17,43
1741261520.5221367,57,16,17,43
1741261520.5241644,57,16,17,43
1741261520.5265949,57,16,17,43
1741261520.5281262,57,16,17,43
1741261520.5301232,57,16,17,43
1741261520.5321214,57,16,17,44
1741261520.5341165,57,16,17,44
1741261520.5377247,57,16,17,44
1741261520.5381815,57,16,17,43
1741261520.54015,57,16,17,43
1741261520.542147,58,16,17,44
1741261520.5441766,58,16,17,44
1741261520.5461588,58,16,49,44
1741261520.5481682,58,16,49,44
1741261520.550163,59,16,49,44
1741261520.5531468,59,16,69,44
1741261520.5542884,59,16,69,44
1741261520.556113,60,16,69,44
1741261520.5581293,60,16,65,44
1741261520.560127,60,16,65,41
1741261520.5621593,57,16,65,41
1741261520.5641203,57,16,49,41
1741261520.5661147,57,32,49,33
1741261520.5681355,53,32,49,33
1741261520.5701306,53,32,34,33
1741261520.5721292,53,32,34,33
1741261520.5741444,53,32,34,33
1741261520.577655,19,72,27,17
1741261520.5781357,19,72,27,17
1741261520.580137,19,72,27,17
1741261520.5830128,19,61,30,16
1741261520.584261,19,61,30,16
1741261520.5861442,17,61,30,16
1741261520.5881362,17,61,42,16
1741261520.5901606,17,61,42,16
1741261520.5921276,17,55,42,16
1741261520.5941324,17,55,48,16
1741261520.5961313,17,55,48,16
1741261520.598174,16,50,48,16
1741261520.600152,16,50,48,16
1741261520.6021404,16,50,48,16
1741261520.6058795,16,46,48,16
1741261520.606346,16,46,46,16
1741261520.608173,16,46,46,16
1741261520.610138,16,44,46,16
1741261520.6131449,16,45,45,16
1741261520.6141398,16,45,45,16
1741261520.6161265,16,45,45,16
1741261520.6181204,16,45,45,16
1741261520.6201417,16,46,45,16
1741261520.622123,16,46,45,16
1741261520.624135,16,46,45,16
1741261520.6261306,16,46,45,16
1741261520.6281497,16,48,45,16
1741261520.6301425,16,48,45,16
1741261520.6321292,16,48,45,16
1741261520.6341271,16,48,45,16
1741261520.6361363,16,48,45,16
1741261520.6381328,16,48,45,16
1741261520.6401465,16,50,45,16
1741261520.6431217,16,50,45,16
1741261520.6441333,16,50,45,16
1741261520.6461403,16,52,45,16
1741261520.6481373,16,52,45,16
1741261520.650135,16,53,45,16
1741261520.652162,16,53,45,16
1741261520.654147,16,53,45,16
1741261520.656141,16,53,45,16
1741261520.6581366,16,53,45,16
1741261520.6601272,16,53,45,16
1741261520.6621234,16,54,45,16
1741261520.66413,16,54,45,16
1741261520.6661294,16,54,46,16
1741261520.6681373,17,54,46,16
1741261520.670143,17,54,46,16
1741261520.6721485,17,54,46,16
1741261520.6741626,17,53,46,16
1741261520.6777003,17,53,46,16
1741261520.679215,17,53,45,16
1741261520.680146,17,50,45,16
1741261520.6821709,17,50,45,16
1741261520.6842532,17,50,45,16
1741261520.6861377,17,49,45,16
1741261520.688104,17,49,45,16
1741261520.6901104,17,49,45,16
1741261520.6921258,17,48,45,16
1741261520.6941965,17,48,45,16
1741261520.6961002,17,48,45,16
1741261520.6981273,17,48,45,16
1741261520.7001464,17,46,45,16
1741261520.7021475,17,46,45,16
1741261520.7041576,17,44,44,16
1741261520.7061534,17,44,44,16
1741261520.7081532,17,44,43,16
1741261520.7101524,17,44,43,16
1741261520.7121444,17,43,43,16
1741261520.7141407,17,43,42,16
1741261520.7161236,17,42,42,16
1741261520.7181437,17,42,42,16
1741261520.720114,17,42,42,16
1741261520.72211,17,41,42,16
1741261520.7241168,17,41,42,16
1741261520.726123,17,41,42,16
1741261520.7281208,17,41,42,16
1741261520.7301087,17,41,42,16
1741261520.7321155,17,41,42,16
1741261520.7341325,17,41,44,16
1741261520.7361197,17,41,44,16
1741261520.7381263,17,41,44,16
1741261520.740122,17,41,44,16
1741261520.7421286,17,41,44,16
1741261520.7441614,17,41,45,16
1741261520.746152,17,41,45,16
1741261520.7481315,17,41,45,16
1741261520.7503397,17,41,44,16
1741261520.7524185,17,41,44,16
1741261520.7541625,17,41,44,16
1741261520.7561564,17,41,44,16
1741261520.7581637,17,40,44,16
1741261520.7601097,17,40,44,16
1741261520.7621417,17,40,44,16
1741261520.764152,17,40,43,16
1741261520.7661588,17,40,43,16
1741261520.7681646,17,40,44,16
1741261520.7701612,17,40,44,16
1741261520.7721546,17,39,44,16
1741261520.7741582,17,39,44,16
1741261520.7761195,17,38,44,16
1741261520.778127,17,38,44,16
1741261520.7801123,17,38,44,16
1741261520.7821426,29,42,45,16
1741261520.78414,29,42,45,16
1741261520.786128,29,42,44,16
1741261520.7881331,50,46,44,48
1741261520.7901292,50,46,44,48
1741261520.7921073,50,46,44,48
1741261520.794205,50,46,45,75
1741261520.7961204,80,49,45,75
1741261520.798127,80,49,42,75
1741261520.8001165,80,49,42,74
1741261520.8021238,86,44,42,74
1741261520.8041315,86,44,37,54
1741261520.806146,62,34,37,54
1741261520.808133,62,34,37,54
1741261520.810161,62,34,22,54
1741261520.812138,62,34,22,46
1741261520.8141458,70,20,22,46
1741261520.817003,70,20,17,46
1741261520.818117,66,16,17,44
1741261520.820167,66,16,17,44
1741261520.8236465,66,16,16,44
1741261520.824149,66,16,16,44
1741261520.8261347,60,16,16,39
1741261520.8281834,60,16,16,39
1741261520.8301294,60,16,16,38
1741261520.8326993,59,16,16,38
1741261520.834112,59,16,16,38
1741261520.8360999,60,16,16,40
1741261520.8381374,60,16,16,40
1741261520.8400948,60,16,16,40
1741261520.8421001,57,16,16,42
1741261520.844096,57,16,16,42
1741261520.8460817,57,16,16,42
1741261520.848121,56,16,16,43
1741261520.8501797,56,16,16,43
1741261520.8521554,56,16,16,43
1741261520.8541207,57,16,16,44
1741261520.8561466,57,16,16,44
1741261520.858133,57,16,16,45
1741261520.8601317,57,16,16,45
1741261520.862129,57,16,16,45
1741261520.8641741,57,16,16,45
1741261520.8661227,57,16,16,45
1741261520.8681185,57,16,16,45
1741261520.8701248,57,16,16,45
1741261520.8721342,56,16,16,45
1741261520.8741417,56,16,16,45
1741261520.8774269,56,16,16,45
1741261520.8781428,56,16,16,45
1741261520.8801315,56,16,16,46
1741261520.883867,56,16,16,46
1741261520.8843293,56,16,16,46
1741261520.8861296,56,16,16,46
1741261520.889777,56,16,16,46
1741261520.8902373,56,16,16,47
1741261520.8921506,54,16,16,47
1741261520.894108,54,16,16,47
1741261520.8961148,54,16,16,48
1741261520.8981228,54,16,16,48
1741261520.9001129,54,16,16,48
1741261520.9021354,53,16,16,48
1741261520.904111,53,16,16,48
1741261520.906118,53,16,16,48
1741261520.9081235,53,16,16,49
1741261520.9101133,53,16,16,49
1741261520.9140038,52,16,17,48
1741261520.9144824,52,16,17,48
1741261520.9161313,52,16,17,48
1741261520.9181104,52,16,17,48
1741261520.9201179,50,16,17,48
1741261520.9245174,50,16,17,48
1741261520.9265385,50,16,17,47
1741261520.928186,50,16,17,47
1741261520.9301414,50,16,17,47
1741261520.93212,48,16,17,47
1741261520.9341261,48,16,17,47
1741261520.9361327,48,16,17,47
1741261520.9381146,48,16,17,47
1741261520.940093,46,16,17,47
1741261520.942107,46,16,17,46
1741261520.9444852,45,16,17,46
1741261520.946105,45,16,17,46
1741261520.9481041,45,16,17,46
1741261520.9508882,45,16,17,45
1741261520.952129,44,16,17,45
1741261520.9555104,44,16,17,44
1741261520.9570947,44,16,17,44
1741261520.9581795,43,16,17,44
1741261520.960116,43,16,17,42
1741261520.9621167,42,16,17,42
1741261520.9641306,42,16,17,42
1741261520.966127,42,16,17,42
1741261520.9681408,41,16,17,42
1741261520.970135,41,16,17,42
1741261520.9721274,41,16,17,42
1741261520.9749541,40,16,17,44
1741261520.9761474,40,16,17,44
1741261520.9781263,40,16,17,45
1741261520.9801254,40,16,17,45
1741261520.9821203,39,16,17,45
1741261520.9841757,39,16,17,45
1741261520.9861438,38,16,17,45
1741261520.9881191,38,16,17,45
1741261520.9901185,38,16,17,45
1741261520.9921255,37,16,17,45
1741261520.9941227,37,16,17,45
1741261520.9961271,37,16,17,46
1741261520.9981256,35,16,17,46
1741261521.0001106,35,16,17,46
1741261521.0021338,35,16,17,46
1741261521.004677,34,16,17,46
1741261521.006144,34,16,17,46
1741261521.00814,34,16,17,46
1741261521.0101414,34,16,17,46
1741261521.012146,34,16,17,46
1741261521.0141425,34,16,17,48
1741261521.0161378,33,16,17,48
1741261521.0181484,33,16,17,48
1741261521.0201528,33,16,17,48
1741261521.022135,36,38,17,48
1741261521.0241241,36,38,17,48
1741261521.0264254,36,38,34,47
1741261521.028119,40,66,34,47
1741261521.0317733,40,66,34,47
1741261521.0322125,40,66,64,47
1741261521.0342913,43,81,64,48
1741261521.036116,43,81,64,48
1741261521.0381112,43,81,85,48
1741261521.0401194,41,65,85,45
1741261521.0421138,41,65,85,45
1741261521.0441148,41,65,85,45
1741261521.0461183,41,65,65,40
1741261521.0481467,34,43,65,40
1741261521.050121,34,43,38,27
1741261521.0521421,22,44,38,27
1741261521.0541391,22,44,38,27
1741261521.0561516,22,44,31,27
1741261521.0581214,18,53,31,16
1741261521.060129,18,53,31,16
1741261521.062114,18,53,29,16
1741261521.0641117,18,53,29,16
1741261521.0661368,17,56,32,16
1741261521.0681198,17,56,32,16
1741261521.070109,17,61,32,16
1741261521.0721073,17,61,32,16
1741261521.0741131,17,61,37,16
1741261521.0775423,17,67,37,16
1741261521.0784128,17,67,37,16
1741261521.080125,17,67,42,15
1741261521.0821161,17,64,42,15
1741261521.0841184,17,64,42,15
1741261521.0861309,17,64,45,15
1741261521.0881298,17,64,45,15
1741261521.090115,17,65,45,15
1741261521.0921245,17,65,46,16
1741261521.0962083,16,65,48,15
1741261521.0966785,16,65,48,15
1741261521.0981224,16,65,48,15
1741261521.1001198,17,64,48,15
1741261521.1021168,17,64,48,15
1741261521.1041162,17,64,49,15
1741261521.106102,17,64,49,16
1741261521.1081383,17,64,49,16
1741261521.110136,17,64,49,16
1741261521.1121347,17,61,49,16
1741261521.1141307,17,61,49,16
1741261521.1161451,17,61,48,16
1741261521.1181438,17,61,48,16
1741261521.120144,17,61,48,16
1741261521.122128,17,61,48,16
1741261521.127024,17,58,46,16
1741261521.128128,17,58,46,16
1741261521.1301253,17,57,46,16
1741261521.132122,17,57,46,16
1741261521.1353467,17,56,45,16
1741261521.1361141,17,56,45,16
1741261521.1381845,17,56,45,16
1741261521.140109,17,56,45,16
1741261521.142132,17,54,45,16
1741261521.1441567,17,54,45,16
1741261521.146151,17,54,44,16
1741261521.1481576,17,53,44,16
1741261521.1501424,17,53,44,16
1741261521.152119,17,53,45,16
1741261521.1554244,17,52,45,16
1741261521.1561081,17,52,45,16
1741261521.158127,17,52,45,16
1741261521.160125,17,52,45,16
1741261521.1621149,17,50,45,16
1741261521.1641116,17,50,45,16
1741261521.167059,17,49,45,16
1741261521.1691508,17,49,45,16
1741261521.1701221,17,49,46,16
1741261521.1721373,17,46,46,16
1741261521.1741123,17,46,46,16
1741261521.1761384,17,46,48,16
1741261521.1781287,17,44,48,16
1741261521.180114,17,44,48,16
1741261521.1823878,17,44,46,16
1741261521.1845372,17,42,46,16
1741261521.1861277,17,42,45,16
1741261521.188124,17,42,45,16
1741261521.1901078,17,40,45,16
1741261521.192392,17,40,45,16
1741261521.1941998,17,40,44,16
1741261521.1961071,17,38,44,16
1741261521.198125,17,38,44,16
1741261521.2001042,17,38,43,16
1741261521.2021477,17,38,43,16
1741261521.2041204,17,38,43,16
1741261521.2061248,17,38,43,16
1741261521.208113,17,36,43,16
1741261521.2101188,17,36,43,16
1741261521.212127,17,36,44,16
1741261521.2141223,17,35,44,16
1741261521.2161293,17,35,44,16
1741261521.218115,17,35,44,16
1741261521.2201126,17,34,44,16
1741261521.2221103,17,34,44,16
1741261521.2241054,17,34,44,16
1741261521.2280939,17,33,44,16
1741261521.2288284,17,33,44,16
1741261521.2301273,17,33,44,16
1741261521.2328315,17,28,43,16
1741261521.2341306,17,28,43,16
1741261521.2365217,17,28,46,16
1741261521.2398415,17,24,46,16
1741261521.2402647,17,24,46,16
1741261521.2421203,17,24,49,16
1741261521.2450094,17,22,49,16
1741261521.2461133,17,22,49,16
1741261521.24948,17,21,53,16
1741261521.2501059,17,21,53,16
1741261521.2521148,17,21,53,16
1741261521.2541108,17,21,53,16
1741261521.2560973,17,21,53,16
1741261521.2581346,17,21,53,16
1741261521.2601173,17,21,54,16
1741261521.2621405,43,22,54,16
1741261521.2641122,43,22,54,16
1741261521.2661088,43,22,52,16
1741261521.2681375,81,24,52,16
1741261521.2701151,81,24,52,16
1741261521.272124,81,24,52,21
1741261521.2753487,88,24,52,21
1741261521.2762377,88,24,52,21
1741261521.2781622,88,24,51,65
1741261521.280119,58,24,51,65
1741261521.2821171,58,24,51,65
1741261521.2841241,58,24,49,90
1741261521.2861185,38,22,49,90
1741261521.2887282,38,22,49,90
1741261521.2900972,38,22,40,81
1741261521.292129,36,17,40,81
1741261521.2941136,36,17,40,81
1741261521.2961216,36,17,20,72
1741261521.2981288,42,16,20,72
1741261521.3001137,42,16,20,72
1741261521.302103,42,16,16,69
1741261521.3041077,42,16,16,69
1741261521.3061342,56,16,16,68
1741261521.310599,56,16,16,68
1741261521.3106086,57,16,16,68
1741261521.3121166,57,16,16,68
1741261521.314125,57,16,15,66
1741261521.3161223,57,16,15,66
1741261521.3181176,57,16,15,66
1741261521.3201332,57,16,15,65
1741261521.3221104,58,16,15,65
1741261521.324102,58,16,15,65
1741261521.3275065,58,16,15,64
1741261521.3281705,58,16,15,64
1741261521.3301299,60,16,15,64
1741261521.3321345,60,16,16,60
1741261521.3342457,60,16,16,60
1741261521.337841,57,16,16,57
1741261521.3383114,58,16,16,57
1741261521.3400939,58,16,16,57
1741261521.3420923,58,16,16,57
1741261521.3441062,58,16,16,54
1741261521.3461027,56,16,16,54
1741261521.3481102,56,16,16,54
1741261521.350098,56,16,16,54
1741261521.3521252,54,16,16,54
1741261521.3541126,54,16,16,54
1741261521.356108,54,16,16,54
1741261521.3581262,51,16,16,54
1741261521.360112,51,16,16,54
1741261521.3621197,51,16,16,54
1741261521.3641162,49,16,16,54
1741261521.366132,49,16,16,54
1741261521.3681197,47,16,16,56
1741261521.3701274,47,16,16,56
1741261521.3724818,47,16,16,56
1741261521.3741283,47,16,16,56
1741261521.377176,45,16,16,56
1741261521.3792183,45,16,16,56
1741261521.3801267,44,16,16,57
1741261521.382108,44,16,16,57
1741261521.384105,44,16,16,57
1741261521.3860993,44,16,16,58
1741261521.3881068,44,16,16,58
1741261521.390093,44,16,16,60
1741261521.3921506,44,16,16,60
1741261521.3941262,43,16,16,60
1741261521.3961124,43,16,16,60
1741261521.3981464,44,16,16,62
1741261521.4001477,44,16,16,62
1741261521.4021368,44,16,16,64
1741261521.404143,44,16,16,64
1741261521.4061291,45,16,16,64
1741261521.4081366,45,16,16,64
1741261521.410091,45,16,16,64
1741261521.4120991,45,16,16,64
1741261521.4140947,45,16,16,64
1741261521.4160824,45,16,16,64
1741261521.418109,46,16,16,64
1741261521.4200969,46,16,16,64
1741261521.4221559,46,16,16,64
1741261521.4241316,48,16,16,64
1741261521.4264143,48,16,16,64
1741261521.4290054,49,16,16,64
1741261521.4301414,49,16,16,64
1741261521.4321437,49,16,16,62
1741261521.4341445,49,16,16,62
1741261521.4385118,49,16,16,61
1741261521.4401467,49,16,16,61
1741261521.4421327,49,16,16,61
1741261521.4441206,49,16,16,61
1741261521.446158,49,16,16,61
1741261521.4481084,50,16,16,61
1741261521.4505255,50,16,16,61
1741261521.4529326,50,16,16,60
1741261521.4540963,49,16,16,60
1741261521.456111,49,16,16,57
1741261521.4580898,49,16,16,57
1741261521.4601154,48,16,16,57
1741261521.4621253,48,16,16,56
1741261521.464128,48,16,16,56
1741261521.4661276,48,16,16,56
1741261521.4681349,48,16,16,54
1741261521.4701114,48,16,16,54
1741261521.472146,46,16,16,54
1741261521.474135,46,16,16,54
1741261521.4764173,46,16,16,55
1741261521.4781506,46,16,16,55
1741261521.4801536,46,16,16,55
1741261521.4821131,46,16,16,53
1741261521.4841113,46,16,16,53
1741261521.486395,46,16,16,52
1741261521.4881241,46,16,16,52
1741261521.4900994,46,16,16,52
1741261521.4921172,46,16,16,52
1741261521.4941144,46,16,16,52
1741261521.4961097,46,16,16,52
1741261521.498108,46,16,16,52
1741261521.5001147,46,16,16,52
1741261521.5021322,46,16,16,52
1741261521.504138,46,16,16,53
1741261521.5061405,46,16,16,53
1741261521.508134,47,16,16,53
1741261521.5101583,47,16,16,53
1741261521.5121257,47,16,18,53
1741261521.514122,47,16,18,53
1741261521.5179527,47,16,45,54
1741261521.5184216,47,16,45,54
1741261521.5201244,48,37,45,54
1741261521.5221193,48,37,45,54
1741261521.5241175,48,37,74,54
1741261521.5265677,50,54,74,54
1741261521.5281408,50,54,74,54
1741261521.530127,50,54,76,53
1741261521.532432,45,70,76,53
1741261521.5341122,45,70,76,34
1741261521.5361152,45,70,60,34
1741261521.5380917,26,66,60,34
1741261521.5401206,26,66,60,17
1741261521.5421276,26,66,57,17
1741261521.5441036,18,54,57,17
1741261521.546245,18,54,57,17
1741261521.5481095,18,54,55,16
1741261521.550126,17,46,55,16
1741261521.5521128,17,46,55,15
1741261521.5541267,17,46,49,15
1741261521.556113,17,39,49,15
1741261521.558113,17,39,49,15
1741261521.5601094,17,39,48,15
1741261521.562116,16,37,48,15
1741261521.5641255,16,37,48,15
1741261521.5661223,17,40,48,15
1741261521.568108,17,40,48,15
1741261521.5701246,17,40,48,15
1741261521.572104,17,40,48,15
1741261521.574182,17,41,48,15
1741261521.5762591,17,41,49,15
1741261521.5781224,17,41,49,15
1741261521.580137,16,43,49,15
1741261521.582107,16,43,49,15
1741261521.5848167,16,43,49,15
1741261521.5862691,16,43,49,15
1741261521.5896833,17,45,49,15
1741261521.5901406,17,45,49,15
1741261521.5922744,17,46,49,15
1741261521.5941184,17,46,49,15
1741261521.5961275,17,46,49,15
1741261521.5981426,17,49,49,15
1741261521.6001334,17,49,49,15
1741261521.6021128,17,50,48,15
1741261521.604149,17,50,48,15
1741261521.6061192,17,50,48,16
1741261521.6081235,17,50,48,16
1741261521.610131,17,52,48,16
1741261521.6121278,17,52,48,15
1741261521.6141117,17,52,48,15
1741261521.616114,17,52,48,15
1741261521.618098,17,52,48,16
1741261521.6201158,17,52,48,16
1741261521.6221309,17,52,49,16
1741261521.624119,17,52,49,16
1741261521.6262085,17,52,49,16
1741261521.6281118,17,53,49,16
1741261521.6301196,17,53,49,16
1741261521.632138,17,53,52,16
1741261521.6341174,17,52,52,16
1741261521.6361227,17,50,53,16
1741261521.638108,17,50,53,16
1741261521.6401258,17,50,53,16
1741261521.6421769,17,50,53,16
1741261521.644108,17,50,53,16
1741261521.6464527,17,50,53,16
1741261521.6484919,17,50,53,16
1741261521.6501052,17,50,54,16
1741261521.6524427,17,49,54,16
1741261521.6541135,17,49,54,16
1741261521.656593,17,49,54,16
1741261521.6590037,17,49,54,16
1741261521.6601226,17,49,54,16
1741261521.6621199,17,49,54,16
1741261521.664118,17,48,54,16
1741261521.6661143,17,48,54,16
1741261521.668295,17,48,54,16
1741261521.6701064,17,48,54,16
1741261521.672124,17,48,54,16
1741261521.6740997,17,48,53,16
1741261521.6761165,17,47,53,16
1741261521.6781034,17,47,53,16
1741261521.6801176,17,47,53,16
1741261521.6821172,17,47,53,16
1741261521.6841314,17,47,53,16
1741261521.6861045,17,47,53,16
1741261521.6881258,17,47,53,16
1741261521.6901126,17,47,53,16
1741261521.6921299,17,47,53,16
1741261521.6941073,17,47,53,16
1741261521.6961174,17,47,52,16
1741261521.6981125,17,47,52,16
1741261521.7001092,17,47,52,16
1741261521.7021472,17,47,52,16
1741261521.7041142,17,47,53,16
1741261521.7061226,17,47,53,16
1741261521.7081184,17,47,53,16
1741261521.710109,17,47,53,16
1741261521.7121208,17,47,53,16
1741261521.71454,17,47,53,16
1741261521.7161238,17,47,53,16
1741261521.7181177,17,47,53,16
1741261521.7201197,17,47,53,16
1741261521.7221203,17,47,54,16
1741261521.7241116,17,47,54,16
1741261521.7261252,17,47,54,16
1741261521.7281168,17,47,54,16
1741261521.7301278,17,48,54,16
1741261521.7321415,17,48,54,16
1741261521.7341256,17,48,55,16
1741261521.7361255,17,48,55,16
1741261521.7381063,17,48,55,16
1741261521.740086,17,48,54,16
1741261521.7420921,17,48,54,16
1741261521.7465296,17,48,54,16
1741261521.746994,40,48,56,16
1741261521.748102,40,48,56,16
1741261521.75013,40,48,56,16
1741261521.752124,62,47,57,16
1741261521.754092,62,47,57,16
1741261521.756135,62,47,57,16
1741261521.7581046,62,47,57,16
1741261521.7601306,76,46,57,16
1741261521.7620997,76,46,57,17
1741261521.7641068,76,46,56,17
1741261521.766107,69,44,56,17
1741261521.768102,69,44,56,40
1741261521.7701,69,44,53,40
1741261521.7721052,46,34,53,40
1741261521.7741125,46,34,53,61
1741261521.7761207,45,20,40,61
1741261521.7781146,45,20,40,61
1741261521.780114,45,20,40,66
1741261521.782127,45,20,21,66
1741261521.7841165,51,17,21,66
1741261521.7861342,51,17,17,50
1741261521.788103,51,17,17,50
1741261521.790089,52,16,17,50
1741261521.792112,52,16,17,42
1741261521.7941172,52,16,16,42
1741261521.7976098,52,16,16,42
1741261521.798068,52,16,16,39
1741261521.8000872,52,16,16,39
1741261521.8020835,51,16,16,39
1741261521.8040922,51,16,16,38
1741261521.806119,51,16,16,38
1741261521.808108,50,16,16,38
1741261521.8101144,50,16,16,38
1741261521.8121033,52,16,16,38
1741261521.8142018,52,16,16,39
1741261521.81667,53,16,16,39
1741261521.8181322,53,16,16,39
1741261521.8201191,53,16,16,39
1741261521.822368,53,16,16,40
1741261521.8325622,52,16,16,41
1741261521.8341603,52,16,16,41
1741261521.8360934,53,16,16,41
1741261521.8381524,53,16,16,42
1741261521.8400652,53,16,16,42
1741261521.8420632,54,16,16,42
1741261521.844099,54,16,16,43
1741261521.8461077,56,16,16,43
1741261521.8480973,56,16,16,43
1741261521.8501163,56,16,16,44
1741261521.8522098,56,16,16,44
1741261521.8541682,58,16,16,44
1741261521.856216,58,16,16,44
1741261521.858147,58,16,16,46
1741261521.860125,60,16,16,46
1741261521.8621194,60,16,16,47
1741261521.864106,60,16,16,47
1741261521.8661227,60,16,16,47
1741261521.869784,61,16,16,48
1741261521.8702266,61,16,16,48
1741261521.8721082,62,16,16,48
1741261521.8741112,62,16,16,48
1741261521.876107,62,16,16,48
1741261521.8788116,62,16,16,48
1741261521.8801222,62,16,16,48
1741261521.882109,62,16,16,48
1741261521.8841136,62,16,16,48
1741261521.8861105,62,16,16,48
1741261521.8881073,62,16,16,48
1741261521.8900945,61,16,16,48
1741261521.8921103,61,16,16,48
1741261521.8941388,61,16,16,48
1741261521.8961027,61,16,17,48
1741261521.8981688,61,16,17,47
1741261521.9001098,61,16,17,47
1741261521.9021058,61,16,17,47
1741261521.9041243,59,16,17,47
1741261521.9061177,59,16,17,46
1741261521.908106,59,16,17,46
1741261521.9101021,58,16,17,46
1741261521.9121196,58,16,17,46
1741261521.9140966,58,16,17,46
1741261521.916104,56,16,17,46
1741261521.9180996,56,16,17,45
1741261521.9201176,56,16,17,45
1741261521.9221041,56,16,17,45
1741261521.9241126,56,16,17,45
1741261521.9261184,54,16,17,45
1741261521.9281042,54,16,17,45
1741261521.9301128,54,16,17,45
1741261521.9321105,54,16,17,45
1741261521.9341102,54,16,17,45
1741261521.936997,54,16,17,45
1741261521.9384198,54,16,17,45
1741261521.9401433,54,16,17,45
1741261521.9421241,54,16,17,45
1741261521.9441097,54,16,17,45
1741261521.9461792,54,16,17,46
1741261521.9481027,54,16,17,46
1741261521.9501011,55,16,17,46
1741261521.9520953,55,16,17,47
1741261521.954114,55,16,17,47
1741261521.956101,55,16,17,47
1741261521.9580889,56,16,17,47
1741261521.9600954,56,16,17,48
1741261521.962112,58,16,17,48
1741261521.9641185,58,16,17,48
1741261521.966123,58,16,17,48
1741261521.9681022,58,16,17,48
1741261521.9701076,58,16,17,49
1741261521.9720945,58,16,17,49
1741261521.9741013,59,16,17,49
1741261521.9761071,59,16,17,49
1741261521.9781086,59,16,17,49
1741261521.9801025,59,16,17,49
1741261521.9821098,60,16,17,49
1741261521.9845178,60,16,17,49
1741261521.9861138,61,16,17,49
1741261521.988111,61,17,17,49
1741261521.9901063,61,17,17,49
1741261521.9921148,61,45,17,49
1741261521.9941013,61,45,17,49
1741261521.9961069,61,45,17,49
1741261521.998104,61,45,17,49
1741261522.0001242,60,65,17,49
1741261522.0020971,60,65,17,49
1741261522.0041058,60,65,21,49
1741261522.007332,57,67,21,49
1741261522.0085065,57,67,21,46
1741261522.0101142,45,50,49,46
1741261522.0121152,45,50,49,36
1741261522.0141106,45,50,49,36
1741261522.0161073,23,41,65,36
1741261522.0181043,23,41,65,22
1741261522.0201213,23,41,65,22
1741261522.0221176,18,41,65,22
1741261522.0241148,18,42,65,17
1741261522.0267756,18,42,65,17
1741261522.0281465,18,42,50,17
1741261522.0301685,17,48,50,16
1741261522.0321438,17,48,50,16
1741261522.034157,17,53,40,16
1741261522.0361385,17,53,40,16
1741261522.0381696,17,53,40,16
1741261522.0401556,16,52,36,16
1741261522.0421436,16,52,36,16
1741261522.044125,16,52,36,16
1741261522.0461094,16,52,34,16
1741261522.0486283,16,49,34,16
1741261522.050094,16,49,33,16
1741261522.0521019,16,49,33,16
1741261522.054096,16,49,33,16
1741261522.0560873,16,49,33,16
1741261522.0581105,16,49,36,16
1741261522.0600972,16,52,36,16
1741261522.0620928,16,52,36,16
1741261522.0640907,16,52,39,16
1741261522.066111,16,52,39,16
1741261522.068106,16,52,39,16
1741261522.070108,16,50,41,16
1741261522.0721076,16,50,41,16
1741261522.074115,16,50,41,16
1741261522.0776446,16,50,44,16
1741261522.0781069,16,50,44,16
1741261522.0801167,16,50,44,16
1741261522.08211,16,50,44,16
1741261522.0840986,16,50,46,16
1741261522.0861316,16,51,47,16
1741261522.088103,16,51,47,16
1741261522.0901103,17,51,47,16
1741261522.0921366,17,51,47,16
1741261522.0941024,17,51,48,16
1741261522.09609,16,52,48,16
1741261522.0981069,16,52,48,16
1741261522.1000845,16,52,48,16
1741261522.1020906,17,52,48,16
1741261522.104088,17,52,48,16
1741261522.1060958,17,52,48,16
1741261522.108141,17,54,48,16
1741261522.1101081,17,54,48,16
1741261522.1121182,17,54,47,16
1741261522.1141021,17,54,47,16
1741261522.1161082,17,54,46,16
1741261522.1181145,17,54,46,16
