timestamp,contact_1,contact_2,contact_3,contact_4
1741261518.9641597,1,0,0,1
1741261518.9661524,1,0,0,1
1741261518.968192,1,0,0,1
1741261518.970175,1,0,0,1
1741261518.9721837,1,0,0,1
1741261518.9741735,1,0,0,1
1741261518.9761982,1,0,0,1
1741261518.9782465,1,0,0,1
1741261518.980183,1,0,0,1
1741261518.982167,1,0,0,1
1741261518.9841545,1,0,0,1
1741261518.9861822,1,0,0,1
1741261518.9881718,1,0,0,1
1741261518.990177,1,0,0,1
1741261518.9921808,1,0,0,1
1741261518.9958806,1,0,0,1
1741261518.9963293,1,0,0,1
1741261518.998153,1,0,0,1
1741261519.000171,1,0,0,1
1741261519.002432,1,0,0,1
1741261519.0042107,1,0,0,1
1741261519.007818,1,0,0,1
1741261519.00829,1,0,0,1
1741261519.0101602,1,0,0,1
1741261519.0121372,1,0,0,1
1741261519.0141404,1,0,0,1
1741261519.0161612,1,0,0,1
1741261519.018147,1,0,0,1
1741261519.0202343,1,0,0,1
1741261519.0222034,1,0,0,1
1741261519.0241935,1,0,0,1
1741261519.0263677,1,0,0,1
1741261519.0281637,1,0,0,1
1741261519.03014,1,0,0,1
1741261519.0321372,1,0,0,1
1741261519.0341332,1,0,0,1
1741261519.0361536,1,0,0,1
1741261519.038187,1,0,0,1
1741261519.040167,1,0,0,1
1741261519.042166,1,0,0,1
1741261519.0452354,1,0,0,1
1741261519.0463202,1,0,0,1
1741261519.048186,1,0,0,1
1741261519.0501816,1,0,0,1
1741261519.0521781,1,0,0,1
1741261519.054182,1,0,0,1
1741261519.0561786,1,0,0,1
1741261519.0581558,1,0,0,1
1741261519.0601528,1,0,0,1
1741261519.0621486,1,0,0,1
1741261519.0652924,1,0,0,1
1741261519.066216,1,0,0,1
