timestamp,orientation_x,orientation_y,orientation_z,orientation_w,angular_vel_x,angular_vel_y,angular_vel_z,linear_acc_x,linear_acc_y,linear_acc_z
1741261524.369477,-0.11783623,-0.0097784875,-0.0068976204,0.99296105,-0.020240022,-0.01704423,0.009587379,-0.075417355,-0.17357962,9.57561
1741261524.371087,-0.117844105,-0.009769676,-0.0068864576,0.9929603,-0.0053263213,-0.023435814,0.003195793,-0.075417355,-0.17357962,9.57561
1741261524.3734715,-0.1178528,-0.009767901,-0.006881019,0.99295926,-0.010652643,-0.01704423,-0.008522115,-0.049081136,-0.079008654,9.551667
1741261524.3753474,-0.117856815,-0.009766283,-0.0068816626,0.99295884,-0.015978964,-0.020240022,0.0053263213,-0.049081136,-0.079008654,9.551667
1741261524.3771598,-0.11785981,-0.009770936,-0.006885215,0.99295837,-0.021305285,-0.0074568503,0.003195793,-0.049081136,-0.079008654,9.551667
1741261524.3796988,-0.11785574,-0.009777793,-0.0068978635,0.9929587,-0.036218986,-0.008522115,-0.003195793,-0.11851298,-0.16879122,9.471462
1741261524.3810399,-0.117857195,-0.009771188,-0.006903706,0.9929586,-0.02450108,-0.027696872,0.0042610574,-0.11851298,-0.16879122,9.471462
1741261524.3834357,-0.11786856,-0.009774628,-0.006903897,0.9929572,-0.011717907,-0.018109493,0.0053263213,-0.11851298,-0.16879122,9.471462
1741261524.385534,-0.11788235,-0.009784032,-0.006901911,0.99295545,-0.01704423,-0.015978964,0.0,0.0,-0.20949265,9.428367
1741261524.3872547,-0.11788438,-0.009781054,-0.0069043892,0.99295527,-0.020240022,-0.02237055,0.0010652643,0.0,-0.20949265,9.428367
1741261524.3893476,-0.11788992,-0.009775424,-0.006898689,0.9929547,-0.018109493,-0.013848436,-0.003195793,0.0047884034,-0.08738836,9.551667
1741261524.391617,-0.11788929,-0.009773185,-0.0069015957,0.99295473,-0.021305285,-0.020240022,-0.0042610574,0.0047884034,-0.08738836,9.551667
1741261524.3934186,-0.11789345,-0.009762264,-0.006897871,0.9929544,-0.015978964,-0.03408846,-0.0021305287,0.0047884034,-0.08738836,9.551667
1741261524.3950787,-0.117899,-0.009763989,-0.0068963277,0.9929537,-0.021305285,-0.006391586,0.0,-0.047884032,-0.20350714,9.568427
1741261524.397621,-0.11789985,-0.009768002,-0.0069005783,0.99295354,-0.02237055,-0.0074568503,-0.0010652643,-0.047884032,-0.20350714,9.568427
1741261524.3993075,-0.117907144,-0.009779014,-0.0068896296,0.99295264,-0.008522115,-0.008522115,0.0010652643,-0.06703765,-0.22744916,9.405622
1741261524.4011607,-0.11790762,-0.009774727,-0.0068878164,0.99295264,-0.011717907,-0.025566343,-0.0021305287,-0.06703765,-0.22744916,9.405622
1741261524.4034243,-0.117913686,-0.0097769145,-0.0068850806,0.9929519,-0.0149137005,-0.0149137005,-0.003195793,-0.06703765,-0.22744916,9.405622
1741261524.4053395,-0.11791301,-0.009770321,-0.0068828748,0.99295205,-0.01704423,-0.01704423,-0.003195793,-0.029927522,-0.16400282,9.551667
1741261524.407471,-0.11790805,-0.009766167,-0.0068771103,0.99295276,-0.013848436,-0.009587379,-0.010652643,-0.029927522,-0.16400282,9.551667
1741261524.4093733,-0.11790912,-0.009776267,-0.006876002,0.9929525,-0.01704423,0.0021305287,0.0,-0.044292733,-0.19632454,9.479841
1741261524.4110212,-0.11791154,-0.009783261,-0.006873951,0.9929522,-0.008522115,-0.003195793,0.0021305287,-0.044292733,-0.19632454,9.479841
1741261524.4134383,-0.11790594,-0.00978614,-0.006880906,0.9929528,-0.02237055,-0.0074568503,-0.008522115,-0.044292733,-0.19632454,9.479841
1741261524.415076,-0.117912084,-0.009782742,-0.0068811337,0.9929521,-0.0074568503,-0.028762136,-0.0010652643,-0.130484,-0.15682021,9.469068
1741261524.4173396,-0.11791337,-0.00978459,-0.006888858,0.99295187,-0.023435814,-0.013848436,0.0,-0.130484,-0.15682021,9.469068
1741261524.4196951,-0.117901534,-0.009783478,-0.0068854564,0.9929533,-0.011717907,-0.019174758,-0.018109493,-0.08379706,-0.18794483,9.489418
1741261524.421702,-0.11789508,-0.0097742705,-0.0068832906,0.9929542,-0.0074568503,-0.030892665,-0.019174758,-0.08379706,-0.18794483,9.489418
1741261524.4233348,-0.11789476,-0.009778564,-0.0068902783,0.99295413,-0.026631609,-0.0010652643,-0.0010652643,-0.08379706,-0.18794483,9.489418
1741261524.4254217,-0.117886126,-0.009775179,-0.0068847477,0.9929552,-0.0042610574,-0.027696872,-0.019174758,-0.10414778,-0.24061728,9.5385
1741261524.4271317,-0.11787799,-0.009772601,-0.006882201,0.9929562,-0.006391586,-0.02450108,-0.015978964,-0.10414778,-0.24061728,9.5385
1741261524.4294965,-0.1178687,-0.009775663,-0.0068874075,0.99295723,-0.01704423,-0.01704423,-0.015978964,-0.17597382,-0.18555063,9.457097
1741261524.4308875,-0.11786052,-0.009778464,-0.0068796417,0.99295825,-0.012783172,-0.0149137005,-0.009587379,-0.17597382,-0.18555063,9.457097
1741261524.4330082,-0.117848575,-0.009783965,-0.0068780407,0.9929596,0.0021305287,-0.02237055,-0.0149137005,-0.17597382,-0.18555063,9.457097
1741261524.4351385,-0.11783667,-0.009787461,-0.0068695233,0.99296105,-0.008522115,-0.01704423,-0.013848436,-0.059855044,-0.12210429,9.540894
1741261524.4373095,-0.117831714,-0.009787153,-0.006860295,0.9929617,-0.0053263213,-0.026631609,-0.008522115,-0.059855044,-0.12210429,9.540894
1741261524.439419,-0.11782761,-0.009790674,-0.0068611116,0.9929622,-0.023435814,-0.018109493,-0.006391586,-0.094570965,-0.14844051,9.508572
1741261524.4410272,-0.11782437,-0.009787699,-0.0068613947,0.99296254,-0.015978964,-0.023435814,-0.009587379,-0.094570965,-0.14844051,9.508572
1741261524.4434433,-0.117819816,-0.009792721,-0.006869121,0.9929631,-0.018109493,-0.013848436,-0.0053263213,-0.094570965,-0.14844051,9.508572
1741261524.4450388,-0.11781813,-0.009783916,-0.0068686795,0.9929633,-0.02237055,-0.023435814,-0.0042610574,-0.15801731,-0.1340753,9.528923
1741261524.4472919,-0.11781318,-0.009782913,-0.006862642,0.99296397,-0.012783172,-0.027696872,-0.010652643,-0.15801731,-0.1340753,9.528923
1741261524.449096,-0.117811985,-0.00977769,-0.0068619996,0.99296415,-0.0149137005,-0.026631609,-0.009587379,-0.11133038,-0.19752164,9.536105
1741261524.4509997,-0.117808,-0.009781889,-0.006862662,0.99296457,-0.018109493,-0.010652643,-0.0053263213,-0.11133038,-0.19752164,9.536105
1741261524.4532614,-0.11781037,-0.0097850915,-0.006867644,0.9929642,-0.012783172,-0.015978964,0.0021305287,-0.11133038,-0.19752164,9.536105
1741261524.4551961,-0.11782078,-0.009780597,-0.0068743397,0.992963,-0.023435814,-0.011717907,0.010652643,-0.088585466,-0.1412579,9.539697
1741261524.4576905,-0.11781742,-0.009779232,-0.0068657584,0.99296343,-0.0042610574,-0.018109493,-0.0021305287,-0.088585466,-0.1412579,9.539697
1741261524.4593122,-0.117820315,-0.009776508,-0.006856365,0.9929632,-0.0010652643,-0.02237055,-0.0053263213,-0.01316811,-0.12090719,9.471462
1741261524.4610322,-0.1178155,-0.009772021,-0.006854177,0.99296385,-0.011717907,-0.026631609,-0.012783172,-0.01316811,-0.12090719,9.471462
1741261524.463461,-0.11781478,-0.009770931,-0.006845785,0.992964,-0.0010652643,-0.025566343,-0.003195793,0.005985504,-0.08140286,9.522937
1741261524.4651282,-0.117820986,-0.009763397,-0.00684926,0.9929633,-0.02237055,-0.02450108,0.0053263213,0.005985504,-0.08140286,9.522937
1741261524.4668407,-0.117824934,-0.009765414,-0.0068558147,0.9929628,-0.023435814,-0.006391586,0.0053263213,0.005985504,-0.08140286,9.522937
1741261524.4692981,-0.117828764,-0.009766677,-0.0068626427,0.99296224,-0.0149137005,-0.029827401,0.0010652643,-0.06584055,-0.15682021,9.5013895
1741261524.4709353,-0.11783129,-0.009766562,-0.006862415,0.99296194,-0.0149137005,-0.01704423,0.0021305287,-0.06584055,-0.15682021,9.5013895
1741261524.4728484,-0.11783378,-0.009761655,-0.00686049,0.99296176,-0.012783172,-0.018109493,0.0,-0.03232172,-0.23463176,9.5492735
1741261524.4752026,-0.11784797,-0.009778082,-0.0068584313,0.9929599,-0.003195793,0.0,0.009587379,-0.03232172,-0.23463176,9.5492735
1741261524.4770172,-0.11785147,-0.00978321,-0.006858748,0.99295944,-0.013848436,-0.006391586,0.0042610574,-0.03232172,-0.23463176,9.5492735
1741261524.4793828,-0.11785429,-0.009790688,-0.0068594376,0.992959,-0.02237055,-0.009587379,0.008522115,-0.033518825,-0.12569559,9.500193
1741261524.4810927,-0.117851324,-0.009794456,-0.0068632737,0.9929593,-0.02450108,-0.018109493,-0.0042610574,-0.033518825,-0.12569559,9.500193
1741261524.4830792,-0.11785376,-0.009792027,-0.0068566212,0.9929591,-0.0053263213,-0.015978964,-0.0042610574,-0.05267244,-0.16639702,9.570822
1741261524.48521,-0.11785185,-0.009797292,-0.0068573607,0.99295926,-0.019174758,-0.008522115,-0.0010652643,-0.05267244,-0.16639702,9.570822
1741261524.4872375,-0.11785989,-0.009809201,-0.006857846,0.9929582,-0.015978964,-0.0042610574,0.009587379,-0.05267244,-0.16639702,9.570822
1741261524.4893773,-0.11786848,-0.009810386,-0.006856917,0.9929572,-0.011717907,-0.020240022,0.0,-0.055066638,-0.20949265,9.396045
1741261524.4908,-0.117863536,-0.009814473,-0.00686089,0.99295765,-0.021305285,-0.0074568503,-0.012783172,-0.055066638,-0.20949265,9.396045
1741261524.4932575,-0.11786641,-0.009818059,-0.0068549155,0.99295735,-0.0074568503,-0.015978964,0.0042610574,-0.05267244,-0.14844051,9.481039
1741261524.4950092,-0.11787514,-0.009820165,-0.0068486454,0.99295634,-0.008522115,-0.018109493,0.0074568503,-0.05267244,-0.14844051,9.481039
1741261524.4968922,-0.11787802,-0.009823612,-0.00684405,0.992956,-0.012783172,-0.010652643,-0.0010652643,-0.05267244,-0.14844051,9.481039
1741261524.4994237,-0.11788991,-0.0098163625,-0.0068433997,0.9929547,-0.009587379,-0.012783172,0.0042610574,0.037110128,-0.20829555,9.502586
1741261524.5010314,-0.11789506,-0.009816649,-0.0068464316,0.992954,-0.020240022,-0.0149137005,0.0074568503,0.037110128,-0.20829555,9.502586
1741261524.502934,-0.11789943,-0.009824319,-0.006850697,0.99295336,-0.02237055,-0.01704423,-0.003195793,-0.12210429,-0.16519992,9.417592
1741261524.5051877,-0.11789708,-0.009822195,-0.0068542683,0.99295366,-0.02450108,-0.0149137005,-0.009587379,-0.12210429,-0.16519992,9.417592
1741261524.5068462,-0.11789062,-0.009812922,-0.0068526464,0.99295455,-0.01704423,-0.030892665,-0.012783172,-0.12210429,-0.16519992,9.417592
1741261524.5088227,-0.1178888,-0.009812365,-0.0068535013,0.9929548,-0.0149137005,-0.019174758,-0.0149137005,-0.15083471,-0.12689269,9.454702
1741261524.5109026,-0.11788738,-0.009821517,-0.0068521206,0.99295485,-0.009587379,-0.003195793,-0.0074568503,-0.15083471,-0.12689269,9.454702
1741261524.5128043,-0.11788562,-0.009818296,-0.0068476517,0.99295515,-0.0074568503,-0.026631609,-0.0021305287,-0.04189853,-0.24779987,9.522937
1741261524.514822,-0.11788489,-0.009816301,-0.006844752,0.99295527,-0.013848436,-0.02237055,0.0,-0.04189853,-0.24779987,9.522937
1741261524.5175364,-0.11788516,-0.009817698,-0.006843608,0.9929552,-0.01704423,-0.010652643,0.0010652643,-0.04189853,-0.24779987,9.522937
1741261524.5197506,-0.11789111,-0.009818719,-0.0068483753,0.9929545,-0.02450108,-0.008522115,0.0053263213,-0.110133275,-0.20829555,9.545682
1741261524.5211399,-0.11788941,-0.009818809,-0.006844593,0.99295473,-0.006391586,-0.018109493,-0.006391586,-0.110133275,-0.20829555,9.545682
1741261524.5237842,-0.117883965,-0.009815153,-0.0068333005,0.99295545,-0.0010652643,-0.01704423,-0.008522115,-0.079008654,-0.12689269,9.498995
1741261524.526489,-0.117882594,-0.009811197,-0.0068353526,0.9929556,-0.028762136,-0.021305285,-0.0053263213,-0.079008654,-0.12689269,9.498995
1741261524.5272954,-0.117881946,-0.009812041,-0.0068297484,0.99295574,-0.003195793,-0.01704423,-0.0042610574,-0.079008654,-0.12689269,9.498995
1741261524.5291474,-0.11787406,-0.009820074,-0.006837908,0.9929565,-0.026631609,-0.0010652643,-0.009587379,-0.08020575,-0.110133275,9.51336
1741261524.5309412,-0.11787022,-0.009821372,-0.0068369675,0.992957,-0.012783172,-0.0149137005,-0.010652643,-0.08020575,-0.110133275,9.51336
1741261524.5332341,-0.117865205,-0.009823642,-0.006833862,0.99295753,-0.011717907,-0.010652643,-0.011717907,-0.11611878,-0.11971009,9.582792
1741261524.5350087,-0.11786884,-0.009840981,-0.0068392535,0.99295694,-0.02237055,-0.0053263213,0.0042610574,-0.11611878,-0.11971009,9.582792
1741261524.536867,-0.11787239,-0.0098430235,-0.006843069,0.99295646,-0.02237055,-0.012783172,0.0042610574,-0.11611878,-0.11971009,9.582792
1741261524.5392454,-0.11787102,-0.0098398635,-0.006849125,0.99295664,-0.020240022,-0.019174758,-0.0074568503,-0.079008654,-0.1352724,9.519346
1741261524.5409055,-0.11787508,-0.009844531,-0.006848426,0.9929561,-0.012783172,-0.008522115,0.0053263213,-0.079008654,-0.1352724,9.519346
1741261524.543458,-0.11787375,-0.009846398,-0.0068541765,0.9929562,-0.026631609,-0.009587379,0.0010652643,-0.06464344,-0.12330139,9.518148
1741261524.5452235,-0.1178721,-0.009843963,-0.006848857,0.99295646,-0.0053263213,-0.023435814,-0.006391586,-0.06464344,-0.12330139,9.518148
1741261524.54761,-0.11788119,-0.009849919,-0.006848359,0.9929553,-0.008522115,-0.018109493,0.0010652643,-0.06464344,-0.12330139,9.518148
1741261524.5492368,-0.11788618,-0.009845607,-0.0068556177,0.99295473,-0.012783172,-0.02237055,-0.006391586,-0.059855044,-0.110133275,9.537302
1741261524.550927,-0.11788396,-0.0098456945,-0.006850497,0.992955,-0.0053263213,-0.018109493,-0.0074568503,-0.059855044,-0.110133275,9.537302
1741261524.553601,-0.11788849,-0.009844377,-0.006857329,0.99295443,-0.020240022,-0.015978964,0.0,-0.031124622,-0.15203181,9.518148
1741261524.5551167,-0.11788771,-0.009843642,-0.0068664737,0.9929545,-0.023435814,-0.019174758,-0.006391586,-0.031124622,-0.15203181,9.518148
1741261524.5572317,-0.1178912,-0.0098413555,-0.006870632,0.992954,-0.028762136,-0.0149137005,0.0042610574,-0.08499416,-0.10175357,9.408015
1741261524.5594046,-0.11789611,-0.0098420875,-0.0068774056,0.9929534,-0.015978964,-0.026631609,0.006391586,-0.08499416,-0.10175357,9.408015
1741261524.5610209,-0.11789761,-0.0098407725,-0.0068796095,0.99295324,-0.020240022,-0.019174758,0.0,-0.08499416,-0.10175357,9.408015
1741261524.5634303,-0.11789899,-0.009838147,-0.0068798424,0.99295306,-0.018109493,-0.018109493,-0.003195793,-0.089782566,-0.1604115,9.563639
1741261524.5652044,-0.1179097,-0.0098424805,-0.0068781897,0.9929518,-0.013848436,-0.0053263213,0.0053263213,-0.089782566,-0.1604115,9.563639
1741261524.567389,-0.11791335,-0.00983812,-0.0068748114,0.99295145,-0.009587379,-0.026631609,0.0042610574,-0.0023942017,-0.11731588,9.399636
1741261524.5694466,-0.117918424,-0.0098360395,-0.006877912,0.9929508,-0.019174758,-0.021305285,0.0021305287,-0.0023942017,-0.11731588,9.399636
1741261524.571572,-0.11791986,-0.009829209,-0.006882537,0.9929507,-0.019174758,-0.02237055,0.0,-0.0023942017,-0.11731588,9.399636
1741261524.5731976,-0.11792291,-0.009821062,-0.0068846983,0.9929504,-0.010652643,-0.018109493,0.003195793,-0.055066638,-0.08379706,9.5971575
1741261524.5752048,-0.1179206,-0.009818681,-0.0068830927,0.9929507,-0.012783172,-0.025566343,-0.0074568503,-0.055066638,-0.08379706,9.5971575
1741261524.577437,-0.11792503,-0.009823935,-0.006886168,0.99295014,-0.020240022,-0.010652643,0.0021305287,-0.08020575,-0.22505496,9.441534
1741261524.5792658,-0.11793231,-0.009842023,-0.006899226,0.99294895,-0.0149137005,-0.0074568503,-0.0021305287,-0.08020575,-0.22505496,9.441534
1741261524.5809991,-0.117934756,-0.009847092,-0.0069014924,0.99294865,-0.018109493,-0.006391586,0.0021305287,-0.08020575,-0.22505496,9.441534
1741261524.5834694,-0.11793771,-0.009845918,-0.006902089,0.9929483,-0.0149137005,-0.012783172,-0.0021305287,-0.077811554,-0.18794483,9.516952
1741261524.5850642,-0.11793694,-0.0098457,-0.00689915,0.9929484,-0.011717907,-0.020240022,-0.0021305287,-0.077811554,-0.18794483,9.516952
1741261524.5875635,-0.11793672,-0.009843874,-0.0069009103,0.9929484,-0.019174758,-0.0149137005,-0.0010652643,-0.051475335,-0.16879122,9.562442
1741261524.5894477,-0.11793532,-0.009844116,-0.0068886033,0.99294865,-0.0053263213,-0.01704423,-0.0074568503,-0.051475335,-0.16879122,9.562442
1741261524.5910149,-0.11793736,-0.009840442,-0.0068920976,0.9929485,-0.02237055,-0.023435814,0.0010652643,-0.051475335,-0.16879122,9.562442
1741261524.5935335,-0.11793656,-0.009842297,-0.0068944436,0.99294853,-0.023435814,-0.013848436,-0.003195793,-0.10534488,-0.22026655,9.424775
1741261524.5952473,-0.11793099,-0.009843309,-0.006900086,0.9929491,-0.018109493,-0.010652643,-0.0053263213,-0.10534488,-0.22026655,9.424775
1741261524.5972307,-0.11793068,-0.009846919,-0.0069082803,0.992949,-0.021305285,-0.021305285,-0.006391586,-0.12808979,-0.17717093,9.476251
1741261524.5989776,-0.11792153,-0.009842647,-0.00690208,0.9929502,-0.010652643,-0.02450108,-0.011717907,-0.12808979,-0.17717093,9.476251
1741261524.6009881,-0.11791432,-0.009849377,-0.00690412,0.99295104,-0.013848436,-0.010652643,-0.0053263213,-0.12808979,-0.17717093,9.476251
1741261524.6032808,-0.11790028,-0.009852877,-0.0069005173,0.99295264,-0.009587379,-0.018109493,-0.015978964,-0.074220255,-0.22266077,9.55885
1741261524.6050026,-0.11788836,-0.009856869,-0.006892271,0.99295413,-0.0042610574,-0.012783172,-0.013848436,-0.074220255,-0.22266077,9.55885
1741261524.6072552,-0.11788223,-0.009864112,-0.0068796985,0.99295485,-0.0053263213,-0.009587379,-0.006391586,-0.11971009,-0.23223756,9.512163
1741261524.6098044,-0.117877156,-0.00986972,-0.0068729576,0.99295545,-0.013848436,-0.009587379,-0.009587379,-0.11971009,-0.23223756,9.512163
1741261524.6110327,-0.11787171,-0.009864536,-0.00687201,0.9929561,-0.013848436,-0.025566343,-0.0042610574,-0.11971009,-0.23223756,9.512163
1741261524.6135561,-0.11785776,-0.009862763,-0.0068664416,0.99295783,-0.012783172,-0.01704423,-0.013848436,-0.19033903,-0.1388637,9.434352
1741261524.615212,-0.11785077,-0.009855816,-0.006862689,0.9929588,-0.009587379,-0.029827401,-0.006391586,-0.19033903,-0.1388637,9.434352
1741261524.6173306,-0.117841266,-0.009879051,-0.006836745,0.99295986,0.019174758,0.0010652643,-0.015978964,-0.16639702,-0.30526072,9.591172
1741261524.6194685,-0.11784221,-0.009913342,-0.0067964937,0.9929597,0.033023193,0.010652643,-0.0042610574,-0.16639702,-0.30526072,9.591172
1741261524.6212165,-0.11781046,-0.0099762315,-0.0067605707,0.9929631,0.03728425,0.015978964,-0.04261057,-0.16639702,-0.30526072,9.591172
1741261524.6234148,-0.11774141,-0.009949501,-0.0067307823,0.9929718,0.0149137005,-0.05219795,-0.07882956,-0.20829555,0.2657564,10.621876
1741261524.6253424,-0.1176303,-0.009913919,-0.0066041877,0.9929861,0.11398328,-0.05752427,-0.07669903,-0.20829555,0.2657564,10.621876
1741261524.6272025,-0.11759767,-0.009903791,-0.0065616653,0.9929904,0.06178533,-0.047936894,-0.06924218,0.076614454,1.3611037,5.9543796
1741261524.6292653,-0.117540464,-0.009843567,-0.0064527043,0.9929985,0.09693905,-0.105461165,-0.05645901,0.076614454,1.3611037,5.9543796
1741261524.630947,-0.11750117,-0.00979504,-0.0063184556,0.99300444,0.079894826,-0.08202535,-0.036218986,0.076614454,1.3611037,5.9543796
1741261524.63319,-0.1174762,-0.0096964175,-0.0062117996,0.9930089,0.07243797,-0.12676646,-0.04261057,-0.4285621,-2.2182279,5.9148755
1741261524.63491,-0.117450155,-0.009624278,-0.00614521,0.99301314,0.059654802,-0.10013484,-0.027696872,-0.4285621,-2.2182279,5.9148755
1741261524.6369028,-0.11740435,-0.009527632,-0.0060557923,0.99302,0.05006742,-0.13635384,-0.05752427,-0.027533319,-0.5386954,6.658275
1741261524.6390107,-0.117329925,-0.009355596,-0.0059083737,0.9930314,0.05645901,-0.12676646,-0.05219795,-0.027533319,-0.5386954,6.658275
1741261524.640933,-0.11730036,-0.0093045095,-0.0058907466,0.99303544,0.021305285,-0.12463593,-0.063915856,-0.027533319,-0.5386954,6.658275
1741261524.6431377,-0.11724391,-0.00920789,-0.005823074,0.9930434,0.051132686,-0.11185275,-0.06711165,0.36152446,0.6464345,8.003817
1741261524.6451998,-0.11716622,-0.0091069285,-0.005757324,0.99305385,0.04261057,-0.1043959,-0.062850595,-0.31124622,-0.08619126,7.6841903
1741261524.6471505,-0.11713335,-0.009068616,-0.005736623,0.9930582,0.018109493,-0.09693905,-0.07030744,-0.31124622,-0.08619126,7.6841903
1741261524.649361,-0.11707382,-0.009009061,-0.005669679,0.9930662,0.04900216,-0.08735167,-0.063915856,-0.31124622,-0.08619126,7.6841903
1741261524.6511009,-0.117020264,-0.008976798,-0.0056066816,0.99307317,0.05006742,-0.05752427,-0.059654802,-0.90620536,-0.8655039,10.433931
1741261524.6535454,-0.11696967,-0.008965937,-0.00553156,0.9930796,0.04261057,-0.040480044,-0.05219795,-0.90620536,-0.8655039,10.433931
1741261524.6551883,-0.11692304,-0.008974045,-0.0054662325,0.99308544,0.07243797,-0.029827401,-0.055393744,-0.90620536,-0.8655039,10.433931
1741261524.6572044,-0.11686108,-0.008978671,-0.0054159784,0.99309295,0.036218986,-0.015978964,-0.06178533,-0.50517654,-0.45489833,9.314642
1741261524.6592937,-0.11679798,-0.008993071,-0.005347578,0.9931006,0.06604639,-0.033023193,-0.07350324,-0.50517654,-0.45489833,9.314642
1741261524.6613517,-0.11673382,-0.0090155415,-0.0052419705,0.9931085,0.10120011,-0.01704423,-0.07137271,0.049081136,-0.4381389,10.850522
1741261524.6632476,-0.11667377,-0.009041923,-0.005142951,0.99311584,0.079894826,-0.013848436,-0.059654802,0.049081136,-0.4381389,10.850522
1741261524.6654172,-0.116619475,-0.009072997,-0.005035141,0.9931225,0.09480853,0.0053263213,-0.060720067,0.049081136,-0.4381389,10.850522
1741261524.6671276,-0.11656985,-0.009107449,-0.0049382467,0.99312854,0.10226537,0.009587379,-0.05006742,0.007182605,-0.82599956,11.614272
1741261524.6692154,-0.11651394,-0.009171963,-0.0048031495,0.99313515,0.077764295,0.019174758,-0.031957928,0.007182605,-0.82599956,11.614272
1741261524.6716752,-0.11647792,-0.00921169,-0.004724881,0.9931394,0.08096009,0.019174758,-0.04261057,-0.45250413,-0.36750996,11.268311
1741261524.673415,-0.11645603,-0.009223215,-0.0046930406,0.993142,0.058589537,-0.0042610574,-0.04687163,-0.45250413,-0.36750996,11.268311
1741261524.6753423,-0.116411105,-0.009290476,-0.004619005,0.99314696,0.021305285,0.027696872,-0.023435814,-0.5626374,-0.23104046,11.886014
1741261524.6768253,-0.11639755,-0.009313463,-0.0045887064,0.9931485,0.05645901,0.01704423,-0.029827401,-0.5626374,-0.23104046,11.886014
1741261524.679243,-0.11636479,-0.009347283,-0.0045351484,0.99315226,0.04154531,0.009587379,-0.038349517,-0.5626374,-0.23104046,11.886014
1741261524.6809201,-0.11633453,-0.009389986,-0.0044969213,0.9931556,0.029827401,0.020240022,-0.033023193,-0.40462008,-0.19991584,11.4837885
1741261524.6832876,-0.11629412,-0.009439468,-0.0044685113,0.99316,0.02237055,0.030892665,-0.0447411,-0.40462008,-0.19991584,11.4837885
1741261524.6849966,-0.11626396,-0.009474674,-0.0044256006,0.99316335,0.033023193,-0.0042610574,-0.030892665,-0.40462008,-0.19991584,11.4837885
1741261524.6871774,-0.11622927,-0.009495253,-0.0043761623,0.99316746,0.038349517,-0.0053263213,-0.04154531,-0.6943185,0.05865794,11.463438
1741261524.6888964,-0.11620146,-0.009516173,-0.004331612,0.9931707,0.02450108,-0.0074568503,-0.029827401,-0.6943185,0.05865794,11.463438
1741261524.6908565,-0.116177365,-0.009535074,-0.0042980094,0.9931735,0.020240022,-0.0074568503,-0.025566343,-0.81522566,-0.19273324,10.298658
1741261524.6930864,-0.116151325,-0.0095381625,-0.004285248,0.9931766,-0.006391586,-0.027696872,-0.026631609,-0.81522566,-0.19273324,10.298658
1741261524.6949983,-0.116120726,-0.0095264595,-0.004264453,0.9931803,0.0074568503,-0.0447411,-0.029827401,-0.81522566,-0.19273324,10.298658
1741261524.6970694,-0.11608804,-0.009510695,-0.0042620464,0.9931843,-0.0074568503,-0.03941478,-0.038349517,-0.6332663,0.009576807,10.612299
1741261524.6993024,-0.11603496,-0.0094732335,-0.004246191,0.99319094,-0.0074568503,-0.04261057,-0.031957928,-0.6332663,0.009576807,10.612299
1741261524.7009902,-0.11601661,-0.009459962,-0.0042283866,0.9931933,0.01704423,-0.05752427,-0.040480044,-0.47764325,-0.11252748,10.072407
1741261524.7035882,-0.11597857,-0.009410409,-0.0041944394,0.99319834,0.018109493,-0.077764295,-0.05219795,-0.47764325,-0.11252748,10.072407
1741261524.7052176,-0.115920685,-0.0093400935,-0.0041334154,0.993206,0.031957928,-0.0894822,-0.05006742,-0.664391,-0.1376666,9.935937
1741261524.7075584,-0.115901396,-0.009316063,-0.0041150423,0.9932086,0.015978964,-0.07882956,-0.04261057,-0.664391,-0.1376666,9.935937
1741261524.709326,-0.11582658,-0.009207786,-0.0040333616,0.99321866,0.05219795,-0.1043959,-0.06178533,-0.664391,-0.1376666,9.935937
1741261524.7114894,-0.11579881,-0.009186657,-0.004005226,0.9932222,0.036218986,-0.075633764,-0.059654802,-0.5410896,-0.10654198,9.91439
1741261524.7135465,-0.115744196,-0.009114757,-0.0039310167,0.99322957,0.060720067,-0.11504854,-0.060720067,-0.5410896,-0.10654198,9.91439
1741261524.7151146,-0.11569375,-0.00904608,-0.0038700607,0.99323624,0.03408846,-0.10120011,-0.063915856,-0.5410896,-0.10654198,9.91439
1741261524.7174768,-0.115631126,-0.008975934,-0.0038104418,0.9932444,0.03408846,-0.1043959,-0.06817692,-0.32680854,-0.25498247,9.537302
1741261524.719364,-0.115566865,-0.008912567,-0.0037371076,0.9932528,0.05752427,-0.090547465,-0.0745685,-0.32680854,-0.25498247,9.537302
1741261524.7208939,-0.11550942,-0.008854866,-0.0036559277,0.99326026,0.058589537,-0.08628641,-0.064981125,-0.22505496,-0.4249708,9.65821
1741261524.7231927,-0.11543592,-0.008810338,-0.0035724167,0.99326956,0.07030744,-0.07137271,-0.07882956,-0.22505496,-0.4249708,9.65821
1741261524.7252214,-0.1153239,-0.008758211,-0.0034487895,0.99328345,0.0745685,-0.075633764,-0.08202535,-0.2801216,-0.22625206,9.209297
1741261524.7270846,-0.11524126,-0.008727178,-0.003358057,0.99329364,0.08202535,-0.060720067,-0.08841694,-0.2801216,-0.22625206,9.209297
1741261524.7292187,-0.11516128,-0.008694066,-0.003260587,0.99330336,0.08096009,-0.064981125,-0.08202535,-0.2801216,-0.22625206,9.209297
1741261524.730985,-0.11511704,-0.008680256,-0.0032134044,0.9933089,0.07882956,-0.060720067,-0.092677996,-0.36990416,-0.15442601,9.507375
